study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_name	library_layout	fastq_ftp	fastq_galaxy	submitted_ftp	submitted_galaxy	sra_ftp	sample_title
PRJEB8420	SAMEA4559815	ERS1458994	ERX1811798	ERR1742256	410658	soil metagenome	HiSeq X Ten	Skulow Lake genomic survey of soil microbial taxonomy and metabolic function	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/006/ERR1742256/ERR1742256_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/006/ERR1742256/ERR1742256_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/006/ERR1742256/ERR1742256_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/006/ERR1742256/ERR1742256_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1315_D1T5TACXX_2_ACAGTG_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1315_D1T5TACXX_2_ACAGTG_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1315_D1T5TACXX_2_ACAGTG_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1315_D1T5TACXX_2_ACAGTG_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/006/ERR1742256	IX1315_D1T5TACXX_2_ACAGTG
PRJEB8420	SAMEA4559816	ERS1458995	ERX1811799	ERR1742257	410658	soil metagenome	HiSeq X Ten	Skulow Lake genomic survey of soil microbial taxonomy and metabolic function	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/007/ERR1742257/ERR1742257_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/007/ERR1742257/ERR1742257_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/007/ERR1742257/ERR1742257_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/007/ERR1742257/ERR1742257_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1315_D1T5TACXX_2_GCCAAT_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1315_D1T5TACXX_2_GCCAAT_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1315_D1T5TACXX_2_GCCAAT_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1315_D1T5TACXX_2_GCCAAT_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/007/ERR1742257	IX1315_D1T5TACXX_2_GCCAAT
PRJEB8420	SAMEA4559817	ERS1458996	ERX1811800	ERR1742258	410658	soil metagenome	HiSeq X Ten	Skulow Lake genomic survey of soil microbial taxonomy and metabolic function	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/008/ERR1742258/ERR1742258_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/008/ERR1742258/ERR1742258_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/008/ERR1742258/ERR1742258_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/008/ERR1742258/ERR1742258_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1316_D1T5TACXX_3_CAGATC_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1316_D1T5TACXX_3_CAGATC_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1316_D1T5TACXX_3_CAGATC_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1316_D1T5TACXX_3_CAGATC_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/008/ERR1742258	IX1316_D1T5TACXX_3_CAGATC
PRJEB8420	SAMEA4559818	ERS1458997	ERX1811801	ERR1742259	410658	soil metagenome	HiSeq X Ten	Skulow Lake genomic survey of soil microbial taxonomy and metabolic function	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/009/ERR1742259/ERR1742259_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/009/ERR1742259/ERR1742259_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/009/ERR1742259/ERR1742259_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/009/ERR1742259/ERR1742259_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1316_D1T5TACXX_3_ACTTGA_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1316_D1T5TACXX_3_ACTTGA_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1316_D1T5TACXX_3_ACTTGA_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1316_D1T5TACXX_3_ACTTGA_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/009/ERR1742259	IX1316_D1T5TACXX_3_ACTTGA
PRJEB8420	SAMEA4559819	ERS1458998	ERX1811802	ERR1742260	410658	soil metagenome	HiSeq X Ten	Skulow Lake genomic survey of soil microbial taxonomy and metabolic function	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/000/ERR1742260/ERR1742260_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/000/ERR1742260/ERR1742260_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/000/ERR1742260/ERR1742260_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/000/ERR1742260/ERR1742260_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1316_D1T5TACXX_3_GATCAG_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1316_D1T5TACXX_3_GATCAG_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1316_D1T5TACXX_3_GATCAG_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1316_D1T5TACXX_3_GATCAG_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/000/ERR1742260	IX1316_D1T5TACXX_3_GATCAG
PRJEB8420	SAMEA4559820	ERS1458999	ERX1811803	ERR1742261	410658	soil metagenome	HiSeq X Ten	Skulow Lake genomic survey of soil microbial taxonomy and metabolic function	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/001/ERR1742261/ERR1742261_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/001/ERR1742261/ERR1742261_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/001/ERR1742261/ERR1742261_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/001/ERR1742261/ERR1742261_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1317_D1T5TACXX_4_TAGCTT_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1317_D1T5TACXX_4_TAGCTT_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1317_D1T5TACXX_4_TAGCTT_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1317_D1T5TACXX_4_TAGCTT_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/001/ERR1742261	IX1317_D1T5TACXX_4_TAGCTT
PRJEB8420	SAMEA4559821	ERS1459000	ERX1811804	ERR1742262	410658	soil metagenome	HiSeq X Ten	Skulow Lake genomic survey of soil microbial taxonomy and metabolic function	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/002/ERR1742262/ERR1742262_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/002/ERR1742262/ERR1742262_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/002/ERR1742262/ERR1742262_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/002/ERR1742262/ERR1742262_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1317_D1T5TACXX_4_GGCTAC_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1317_D1T5TACXX_4_GGCTAC_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1317_D1T5TACXX_4_GGCTAC_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1317_D1T5TACXX_4_GGCTAC_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/002/ERR1742262	IX1317_D1T5TACXX_4_GGCTAC
PRJEB8420	SAMEA4559822	ERS1459001	ERX1811805	ERR1742263	410658	soil metagenome	HiSeq X Ten	Skulow Lake genomic survey of soil microbial taxonomy and metabolic function	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/003/ERR1742263/ERR1742263_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/003/ERR1742263/ERR1742263_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/003/ERR1742263/ERR1742263_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/003/ERR1742263/ERR1742263_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1317_D1T5TACXX_4_CTTGTA_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1317_D1T5TACXX_4_CTTGTA_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1317_D1T5TACXX_4_CTTGTA_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1317_D1T5TACXX_4_CTTGTA_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/003/ERR1742263	IX1317_D1T5TACXX_4_CTTGTA
PRJEB8420	SAMEA4559823	ERS1459002	ERX1811806	ERR1742264	410658	soil metagenome	HiSeq X Ten	Skulow Lake genomic survey of soil microbial taxonomy and metabolic function	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/004/ERR1742264/ERR1742264_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/004/ERR1742264/ERR1742264_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/004/ERR1742264/ERR1742264_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/004/ERR1742264/ERR1742264_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1318_D1T5TACXX_5_AAACAT_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1318_D1T5TACXX_5_AAACAT_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1318_D1T5TACXX_5_AAACAT_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1318_D1T5TACXX_5_AAACAT_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/004/ERR1742264	IX1318_D1T5TACXX_5_AAACAT
PRJEB8420	SAMEA4559824	ERS1459003	ERX1811807	ERR1742265	410658	soil metagenome	HiSeq X Ten	Skulow Lake genomic survey of soil microbial taxonomy and metabolic function	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/005/ERR1742265/ERR1742265_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/005/ERR1742265/ERR1742265_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/005/ERR1742265/ERR1742265_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/005/ERR1742265/ERR1742265_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1318_D1T5TACXX_5_AAAGCA_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1318_D1T5TACXX_5_AAAGCA_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1318_D1T5TACXX_5_AAAGCA_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1318_D1T5TACXX_5_AAAGCA_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/005/ERR1742265	IX1318_D1T5TACXX_5_AAAGCA
PRJEB8420	SAMEA4559825	ERS1459004	ERX1811808	ERR1742266	410658	soil metagenome	HiSeq X Ten	Skulow Lake genomic survey of soil microbial taxonomy and metabolic function	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/006/ERR1742266/ERR1742266_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/006/ERR1742266/ERR1742266_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/006/ERR1742266/ERR1742266_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/006/ERR1742266/ERR1742266_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1318_D1T5TACXX_5_AAATGC_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1318_D1T5TACXX_5_AAATGC_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1318_D1T5TACXX_5_AAATGC_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1318_D1T5TACXX_5_AAATGC_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/006/ERR1742266	IX1318_D1T5TACXX_5_AAATGC
PRJEB8420	SAMEA4559826	ERS1459005	ERX1811809	ERR1742267	410658	soil metagenome	HiSeq X Ten	Skulow Lake genomic survey of soil microbial taxonomy and metabolic function	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/007/ERR1742267/ERR1742267_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/007/ERR1742267/ERR1742267_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/007/ERR1742267/ERR1742267_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/007/ERR1742267/ERR1742267_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1319_D1T5TACXX_6_CGTACG_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1319_D1T5TACXX_6_CGTACG_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1319_D1T5TACXX_6_CGTACG_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1319_D1T5TACXX_6_CGTACG_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/007/ERR1742267	IX1319_D1T5TACXX_6_CGTACG
PRJEB8420	SAMEA4559827	ERS1459006	ERX1811810	ERR1742268	410658	soil metagenome	HiSeq X Ten	Skulow Lake genomic survey of soil microbial taxonomy and metabolic function	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/008/ERR1742268/ERR1742268_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/008/ERR1742268/ERR1742268_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/008/ERR1742268/ERR1742268_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/008/ERR1742268/ERR1742268_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1319_D1T5TACXX_6_AACCCC_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1319_D1T5TACXX_6_AACCCC_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1319_D1T5TACXX_6_AACCCC_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1319_D1T5TACXX_6_AACCCC_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/008/ERR1742268	IX1319_D1T5TACXX_6_AACCCC
PRJEB8420	SAMEA4559828	ERS1459007	ERX1811811	ERR1742269	410658	soil metagenome	HiSeq X Ten	Skulow Lake genomic survey of soil microbial taxonomy and metabolic function	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/009/ERR1742269/ERR1742269_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/009/ERR1742269/ERR1742269_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/009/ERR1742269/ERR1742269_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/009/ERR1742269/ERR1742269_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1319_D1T5TACXX_6_AACTTG_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1319_D1T5TACXX_6_AACTTG_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1319_D1T5TACXX_6_AACTTG_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1319_D1T5TACXX_6_AACTTG_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/009/ERR1742269	IX1319_D1T5TACXX_6_AACTTG
PRJEB8420	SAMEA4559829	ERS1459008	ERX1811812	ERR1742270	410658	soil metagenome	HiSeq X Ten	Skulow Lake genomic survey of soil microbial taxonomy and metabolic function	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/000/ERR1742270/ERR1742270_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/000/ERR1742270/ERR1742270_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/000/ERR1742270/ERR1742270_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/000/ERR1742270/ERR1742270_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1320_D1T5TACXX_7_AAGACT_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1320_D1T5TACXX_7_AAGACT_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1320_D1T5TACXX_7_AAGACT_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1320_D1T5TACXX_7_AAGACT_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/000/ERR1742270	IX1320_D1T5TACXX_7_AAGACT
PRJEB8420	SAMEA4559830	ERS1459009	ERX1811813	ERR1742271	410658	soil metagenome	HiSeq X Ten	Skulow Lake genomic survey of soil microbial taxonomy and metabolic function	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/001/ERR1742271/ERR1742271_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/001/ERR1742271/ERR1742271_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/001/ERR1742271/ERR1742271_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/001/ERR1742271/ERR1742271_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1320_D1T5TACXX_7_AAGCGA_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1320_D1T5TACXX_7_AAGCGA_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1320_D1T5TACXX_7_AAGCGA_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1320_D1T5TACXX_7_AAGCGA_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/001/ERR1742271	IX1320_D1T5TACXX_7_AAGCGA
PRJEB8420	SAMEA4559831	ERS1459010	ERX1811814	ERR1742272	410658	soil metagenome	HiSeq X Ten	Skulow Lake genomic survey of soil microbial taxonomy and metabolic function	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/002/ERR1742272/ERR1742272_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/002/ERR1742272/ERR1742272_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/002/ERR1742272/ERR1742272_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/002/ERR1742272/ERR1742272_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1320_D1T5TACXX_7_AAGGAC_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1320_D1T5TACXX_7_AAGGAC_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1320_D1T5TACXX_7_AAGGAC_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1320_D1T5TACXX_7_AAGGAC_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/002/ERR1742272	IX1320_D1T5TACXX_7_AAGGAC
PRJEB8420	SAMEA4559832	ERS1459011	ERX1811815	ERR1742273	410658	soil metagenome	HiSeq X Ten	Skulow Lake genomic survey of soil microbial taxonomy and metabolic function	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/003/ERR1742273/ERR1742273_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/003/ERR1742273/ERR1742273_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/003/ERR1742273/ERR1742273_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/003/ERR1742273/ERR1742273_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1320_D1T5TACXX_7_AATAGG_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1320_D1T5TACXX_7_AATAGG_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1320_D1T5TACXX_7_AATAGG_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1320_D1T5TACXX_7_AATAGG_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/003/ERR1742273	IX1320_D1T5TACXX_7_AATAGG
PRJEB8420	SAMEA4559833	ERS1459012	ERX1811816	ERR1742274	410658	soil metagenome	HiSeq X Ten	Skulow Lake genomic survey of soil microbial taxonomy and metabolic function	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/004/ERR1742274/ERR1742274_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/004/ERR1742274/ERR1742274_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/004/ERR1742274/ERR1742274_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/004/ERR1742274/ERR1742274_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1321_D1T5TACXX_8_ACAAAC_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1321_D1T5TACXX_8_ACAAAC_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1321_D1T5TACXX_8_ACAAAC_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1321_D1T5TACXX_8_ACAAAC_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/004/ERR1742274	IX1321_D1T5TACXX_8_ACAAAC
PRJEB8420	SAMEA4559834	ERS1459013	ERX1811817	ERR1742275	410658	soil metagenome	HiSeq X Ten	Skulow Lake genomic survey of soil microbial taxonomy and metabolic function	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/005/ERR1742275/ERR1742275_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/005/ERR1742275/ERR1742275_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/005/ERR1742275/ERR1742275_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/005/ERR1742275/ERR1742275_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1321_D1T5TACXX_8_ACATCT_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1321_D1T5TACXX_8_ACATCT_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1321_D1T5TACXX_8_ACATCT_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1321_D1T5TACXX_8_ACATCT_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/005/ERR1742275	IX1321_D1T5TACXX_8_ACATCT
PRJEB8420	SAMEA4559835	ERS1459014	ERX1811818	ERR1742276	410658	soil metagenome	HiSeq X Ten	Skulow Lake genomic survey of soil microbial taxonomy and metabolic function	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/006/ERR1742276/ERR1742276_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/006/ERR1742276/ERR1742276_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/006/ERR1742276/ERR1742276_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/006/ERR1742276/ERR1742276_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1321_D1T5TACXX_8_ACCCAG_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1321_D1T5TACXX_8_ACCCAG_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1321_D1T5TACXX_8_ACCCAG_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA768/ERA768686/fastq/IX1321_D1T5TACXX_8_ACCCAG_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/006/ERR1742276	IX1321_D1T5TACXX_8_ACCCAG
