Genus	Phylum	Gram_Stain	Oxygen_Tolerance	Motility	Metabolism
unclassified	Candidatus Ryanbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Carbon dioxide fixation, Iron oxidizer, Nitrate reducer
unclassified	Candidatus Ryanbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer, Syntrophic
unclassified	Candidatus Ryanbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Sulfur oxidizer
unclassified	Candidatus Ryanbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Xylan degrader
unclassified	Candidatus Ryanbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Aminoacids fermentor, Dehalogenation, Hydrogen production
Rubrobacter	Actinobacteria	Gram_Positive	Anaerobe	Nonmotile	NA
Brevibacterium	Actinobacteria	Gram_Positive	Anaerobe	Motile:Nonmotile	NA
Lebetimonas	Proteobacteria	Gram_Negative	Anaerobe	Motile	NA
Luteibacter	Proteobacteria	Gram_Negative	NA	NA	NA
Morganella	Proteobacteria	Gram_Negative	NA	Motile	NA
Proteus	Proteobacteria	Gram_Negative	Anaerobe	Motile	NA
unclassified	Candidatus Yanofskybacteria	Gram_Negative	Unsure	Motile:Nonmotile	Methanogen
unclassified	Candidatus Yanofskybacteria	Gram_Negative	Unsure	Motile:Nonmotile	Cellulose degrader
unclassified	Candidatus Yanofskybacteria	Gram_Negative	Unsure	Motile:Nonmotile	Manganese oxidizer
unclassified	Candidatus Yanofskybacteria	Gram_Negative	Unsure	Motile:Nonmotile	Iron oxidizer
unclassified	Candidatus Yanofskybacteria	Gram_Negative	Unsure	Motile:Nonmotile	Respiratory arsenate reductase
unclassified	Candidatus Yanofskybacteria	Gram_Negative	Unsure	Motile:Nonmotile	Succinic acid production
unclassified	Candidatus Yanofskybacteria	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer
unclassified	Candidatus Yanofskybacteria	Gram_Negative	Unsure	Motile:Nonmotile	Carbon dioxide fixation, Iron oxidizer, Nitrate reducer
unclassified	Candidatus Yanofskybacteria	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer, Syntrophic
unclassified	Candidatus Yanofskybacteria	Gram_Negative	Unsure	Motile:Nonmotile	Sulfur oxidizer
unclassified	Candidatus Yanofskybacteria	Gram_Negative	Unsure	Motile:Nonmotile	Xylan degrader
unclassified	Candidatus Yanofskybacteria	Gram_Negative	Unsure	Motile:Nonmotile	Aminoacids fermentor, Dehalogenation, Hydrogen production
Centipeda	Firmicutes	Gram_Negative	Anaerobe	NA	NA
Gracilibacillus	Firmicutes	Gram_Positive	Anaerobe	Motile	Nitrate reducer
Xylella	Proteobacteria	Gram_Negative	Anaerobe	NA	NA
Allosalinactinospora	Actinobacteria	NA	NA	NA	NA
Lacinutrix	Bacteroidetes	Gram_Negative	Anaerobe	Nonmotile	NA
Paeniclostridium	Firmicutes	Gram_Positive	Anaerobe	Motile	NA
Propionibacterium	Actinobacteria	Gram_Positive	Unsure	Nonmotile	Saccharolytic
Kingella	Proteobacteria	Gram_Negative	Anaerobe	Motile:Nonmotile	NA
Thermoanaerobacter	Firmicutes	Gram_Positive	Anaerobe	Motile	Ethanol production, Iron reducer, Sugars fermentor
Thermoanaerobacter	Firmicutes	Gram_Positive	Anaerobe	Motile	Saccharolytic
Thermoanaerobacter	Firmicutes	Gram_Positive	Anaerobe	Motile	Cellulose degrader, Ethanol production
Thermoanaerobacter	Firmicutes	Gram_Positive	Anaerobe	Motile	Metal reducer
Thermoanaerobacter	Firmicutes	Gram_Positive	Anaerobe	Motile	Acetate producer, Hydrocarbon-oxidizing
Selenomonas	Firmicutes	Gram_Negative	Anaerobe	Motile	NA
Tropheryma	Actinobacteria	Gram_Positive	Anaerobe	Nonmotile	NA
Sphingobium	Proteobacteria	Gram_Negative	Anaerobe	Nonmotile	Degrades aromatic hydrocarbons
Sphingobium	Proteobacteria	Gram_Negative	Anaerobe	Nonmotile	Hexachlorocyclohexane degrader
unclassified	Candidatus Moranbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Methanogen
unclassified	Candidatus Moranbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Cellulose degrader
unclassified	Candidatus Moranbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Manganese oxidizer
unclassified	Candidatus Moranbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Iron oxidizer
unclassified	Candidatus Moranbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Respiratory arsenate reductase
unclassified	Candidatus Moranbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Succinic acid production
unclassified	Candidatus Moranbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer
unclassified	Candidatus Moranbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Carbon dioxide fixation, Iron oxidizer, Nitrate reducer
unclassified	Candidatus Moranbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer, Syntrophic
unclassified	Candidatus Moranbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Sulfur oxidizer
unclassified	Candidatus Moranbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Xylan degrader
unclassified	Candidatus Moranbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Aminoacids fermentor, Dehalogenation, Hydrogen production
Actinobaculum	Actinobacteria	Gram_Positive	NA	NA	NA
Oceanicaulis	Proteobacteria	Gram_Negative	Anaerobe	Nonmotile	Nitrate reducer
Leptospira	Spirochaetes	Gram_Negative	Anaerobe	Motile	NA
Candidatus Pelagibacter	Proteobacteria	Gram_Negative	Anaerobe	Nonmotile	NA
Atlantibacter	Proteobacteria	Gram_Negative	Anaerobe	Motile	NA
Azospirillum	Proteobacteria	Gram_Negative	Unsure	Motile	Nitrogen fixation
Azospirillum	Proteobacteria	Gram_Negative	Unsure	Motile	Chlorate-reducer, Fatty-acid-oxidizer
Saccharopolyspora	Actinobacteria	Gram_Positive	Anaerobe	Nonmotile	NA
Listeria	Firmicutes	Gram_Positive	Anaerobe	Motile	NA
Gluconacetobacter	Proteobacteria	Gram_Negative	Anaerobe	Motile	Nitrogen fixation
Woeseia	Proteobacteria	NA	NA	NA	NA
Thioalkalivibrio	Proteobacteria	Gram_Negative	Anaerobe	Motile	Sulfur oxidizer
Ochrobactrum	Proteobacteria	Gram_Negative	Anaerobe	Motile	NA
unclassified	Nitrospirae	Gram_Negative	Unsure	Motile:Nonmotile	Methanogen
unclassified	Nitrospirae	Gram_Negative	Unsure	Motile:Nonmotile	Cellulose degrader
unclassified	Nitrospirae	Gram_Negative	Unsure	Motile:Nonmotile	Manganese oxidizer
unclassified	Nitrospirae	Gram_Negative	Unsure	Motile:Nonmotile	Iron oxidizer
unclassified	Nitrospirae	Gram_Negative	Unsure	Motile:Nonmotile	Respiratory arsenate reductase
unclassified	Nitrospirae	Gram_Negative	Unsure	Motile:Nonmotile	Succinic acid production
unclassified	Nitrospirae	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer
unclassified	Nitrospirae	Gram_Negative	Unsure	Motile:Nonmotile	Carbon dioxide fixation, Iron oxidizer, Nitrate reducer
unclassified	Nitrospirae	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer, Syntrophic
unclassified	Nitrospirae	Gram_Negative	Unsure	Motile:Nonmotile	Sulfur oxidizer
unclassified	Nitrospirae	Gram_Negative	Unsure	Motile:Nonmotile	Xylan degrader
unclassified	Nitrospirae	Gram_Negative	Unsure	Motile:Nonmotile	Aminoacids fermentor, Dehalogenation, Hydrogen production
Aeromicrobium	Actinobacteria	Gram_Positive	Unsure	Motile	NA
Lachnoanaerobaculum	Firmicutes	Gram_Positive	Anaerobe	NA	NA
unclassified	Chlamydiae	Gram_Negative	Unsure	Motile:Nonmotile	Methanogen
unclassified	Chlamydiae	Gram_Negative	Unsure	Motile:Nonmotile	Cellulose degrader
unclassified	Chlamydiae	Gram_Negative	Unsure	Motile:Nonmotile	Manganese oxidizer
unclassified	Chlamydiae	Gram_Negative	Unsure	Motile:Nonmotile	Iron oxidizer
unclassified	Chlamydiae	Gram_Negative	Unsure	Motile:Nonmotile	Respiratory arsenate reductase
unclassified	Chlamydiae	Gram_Negative	Unsure	Motile:Nonmotile	Succinic acid production
unclassified	Chlamydiae	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer
unclassified	Chlamydiae	Gram_Negative	Unsure	Motile:Nonmotile	Carbon dioxide fixation, Iron oxidizer, Nitrate reducer
unclassified	Chlamydiae	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer, Syntrophic
unclassified	Chlamydiae	Gram_Negative	Unsure	Motile:Nonmotile	Sulfur oxidizer
unclassified	Chlamydiae	Gram_Negative	Unsure	Motile:Nonmotile	Xylan degrader
unclassified	Chlamydiae	Gram_Negative	Unsure	Motile:Nonmotile	Aminoacids fermentor, Dehalogenation, Hydrogen production
Paraburkholderia	Proteobacteria	Gram_Negative	Anaerobe	Motile	Nitrogen fixation
Paraburkholderia	Proteobacteria	Gram_Negative	Anaerobe	Motile	PCB degrading
Paraburkholderia	Proteobacteria	Gram_Negative	Anaerobe	Motile	Nitrogen fixation, Pollutant degrader
unclassified	Aerophobetes	Gram_Negative	Unsure	Motile:Nonmotile	Methanogen
unclassified	Aerophobetes	Gram_Negative	Unsure	Motile:Nonmotile	Cellulose degrader
unclassified	Aerophobetes	Gram_Negative	Unsure	Motile:Nonmotile	Manganese oxidizer
unclassified	Aerophobetes	Gram_Negative	Unsure	Motile:Nonmotile	Iron oxidizer
unclassified	Aerophobetes	Gram_Negative	Unsure	Motile:Nonmotile	Respiratory arsenate reductase
unclassified	Aerophobetes	Gram_Negative	Unsure	Motile:Nonmotile	Succinic acid production
unclassified	Aerophobetes	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer
unclassified	Aerophobetes	Gram_Negative	Unsure	Motile:Nonmotile	Carbon dioxide fixation, Iron oxidizer, Nitrate reducer
unclassified	Aerophobetes	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer, Syntrophic
unclassified	Aerophobetes	Gram_Negative	Unsure	Motile:Nonmotile	Sulfur oxidizer
unclassified	Aerophobetes	Gram_Negative	Unsure	Motile:Nonmotile	Xylan degrader
unclassified	Aerophobetes	Gram_Negative	Unsure	Motile:Nonmotile	Aminoacids fermentor, Dehalogenation, Hydrogen production
Syntrophorhabdus	Proteobacteria	Gram_Negative	Anaerobe	NA	NA
Bacteroides	Bacteroidetes	Gram_Negative	Anaerobe	Nonmotile	Xylan degrader
Bacteroides	Bacteroidetes	Gram_Negative	Anaerobe	Nonmotile	Cellulose degrader
Pararheinheimera	Proteobacteria	Gram_Negative	Anaerobe	Motile	Nitrate reducer
Tepidicaulis	Proteobacteria	NA	NA	NA	NA
Roseivivax	Proteobacteria	Gram_Negative	Anaerobe	NA	NA
Caballeronia	Proteobacteria	Gram_Negative	NA	NA	NA
Anabaena	Cyanobacteria	Gram_Negative	Anaerobe	Motile	Nitrogen fixation
Actinoalloteichus	Actinobacteria	Gram_Positive	Anaerobe	Nonmotile	Acid-producing
Achromobacter	Proteobacteria	Gram_Negative	Anaerobe	Motile:Nonmotile	Ammonia-oxidizer
Achromobacter	Proteobacteria	Gram_Negative	Anaerobe	Motile:Nonmotile	Arsenite oxidizer
Chryseobacterium	Bacteroidetes	Gram_Negative	Anaerobe	Nonmotile	Nitrate reducer
Ralstonia	Proteobacteria	Gram_Negative	Anaerobe	Motile:Nonmotile	NA
Citrobacter	Proteobacteria	Gram_Negative	Anaerobe	Motile:Nonmotile	Lactose fermenting
Citrobacter	Proteobacteria	Gram_Negative	Anaerobe	Motile:Nonmotile	Agroclavine producer, Aminoacid degrading, Bacteriocins producer
Citrobacter	Proteobacteria	Gram_Negative	Anaerobe	Motile:Nonmotile	Arsenate-respiring
Terribacillus	Firmicutes	Gram_Positive	NA	Motile	NA
Micromonospora	Actinobacteria	Gram_Positive	Anaerobe	Nonmotile	Nitrogen fixation
Micromonospora	Actinobacteria	Gram_Positive	Anaerobe	Nonmotile	Polyisoprene rubber degrader
Candidatus Koribacter	Acidobacteria	Gram_Negative	Anaerobe	Nonmotile	NA
Rhizobium	Proteobacteria	Gram_Negative	Anaerobe	Motile	Nitrogen fixation
Rhizobium	Proteobacteria	Gram_Negative	Anaerobe	Motile	Nitrate reducer
Bordetella	Proteobacteria	Gram_Negative	Unsure	Motile:Nonmotile	Selenate reducer
Bordetella	Proteobacteria	Gram_Negative	Unsure	Motile:Nonmotile	Iron oxidizer
Luteimicrobium	Actinobacteria	Gram_Positive	NA	NA	NA
Bosea	Proteobacteria	Gram_Negative	Anaerobe	Motile	Sulfur oxidizer
Cupriavidus	Proteobacteria	Gram_Negative	Unsure	Motile	Nitrogen fixation
Cupriavidus	Proteobacteria	Gram_Negative	Unsure	Motile	Hydrogen oxidizer
Cupriavidus	Proteobacteria	Gram_Negative	Unsure	Motile	Degrades pollutants
Haemophilus	Proteobacteria	Gram_Negative	Anaerobe	Nonmotile	NA
Sphingobacterium	Bacteroidetes	Gram_Negative	Anaerobe	Motile:Nonmotile	Nitrate reducer
Microcella	Actinobacteria	NA	NA	NA	NA
Mycoplasma	Tenericutes	Gram_Negative	Unsure	Motile:Nonmotile	NA
Lachnoclostridium	Firmicutes	Gram_Positive	Anaerobe	Motile:Nonmotile	Saccharolytic
Lachnoclostridium	Firmicutes	Gram_Positive	Anaerobe	Motile:Nonmotile	Acetate producer, Cellulose degrader, Ethanol production
Lachnoclostridium	Firmicutes	Gram_Positive	Anaerobe	Motile:Nonmotile	Cellulose degrader, Ethanol production
Buttiauxella	Proteobacteria	Gram_Negative	Anaerobe	NA	NA
Nitrosomonas	Proteobacteria	Gram_Negative	Anaerobe	Motile	Ammonia-oxidizer, Nitrifying
Nitrosomonas	Proteobacteria	Gram_Negative	Anaerobe	Motile	Carbon dioxide fixation, Nitrifying
Nitrosomonas	Proteobacteria	Gram_Negative	Anaerobe	Motile	Nitrifying
Samsonia	Proteobacteria	NA	NA	NA	NA
unclassified	Candidatus Magasanikbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Methanogen
unclassified	Candidatus Magasanikbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Cellulose degrader
unclassified	Candidatus Magasanikbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Manganese oxidizer
unclassified	Candidatus Magasanikbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Iron oxidizer
unclassified	Candidatus Magasanikbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Respiratory arsenate reductase
unclassified	Candidatus Magasanikbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Succinic acid production
unclassified	Candidatus Magasanikbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer
unclassified	Candidatus Magasanikbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Carbon dioxide fixation, Iron oxidizer, Nitrate reducer
unclassified	Candidatus Magasanikbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer, Syntrophic
unclassified	Candidatus Magasanikbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Sulfur oxidizer
unclassified	Candidatus Magasanikbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Xylan degrader
unclassified	Candidatus Magasanikbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Aminoacids fermentor, Dehalogenation, Hydrogen production
Tatumella	Proteobacteria	Gram_Negative	Anaerobe	NA	NA
Thorsellia	Proteobacteria	Gram_Negative	NA	NA	NA
Pseudoflavonifractor	Firmicutes	Gram_Positive	Anaerobe	Nonmotile	NA
Porphyromonas	Bacteroidetes	Gram_Negative	Anaerobe	Nonmotile	Saccharolytic
Halomonas	Proteobacteria	Gram_Negative	Anaerobe	Motile:Nonmotile:Chemotactic	Nitrate reducer
Halomonas	Proteobacteria	Gram_Negative	Anaerobe	Motile:Nonmotile:Chemotactic	Auxotroph
unclassified	Candidatus Kuenenbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Methanogen
unclassified	Candidatus Kuenenbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Cellulose degrader
unclassified	Candidatus Kuenenbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Manganese oxidizer
unclassified	Candidatus Kuenenbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Iron oxidizer
unclassified	Candidatus Kuenenbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Respiratory arsenate reductase
unclassified	Candidatus Kuenenbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Succinic acid production
unclassified	Candidatus Kuenenbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer
unclassified	Candidatus Kuenenbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Carbon dioxide fixation, Iron oxidizer, Nitrate reducer
unclassified	Candidatus Kuenenbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer, Syntrophic
unclassified	Candidatus Kuenenbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Sulfur oxidizer
unclassified	Candidatus Kuenenbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Xylan degrader
unclassified	Candidatus Kuenenbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Aminoacids fermentor, Dehalogenation, Hydrogen production
Thermoclostridium	Firmicutes	Gram_Positive	Anaerobe	Motile	NA
Gillisia	Bacteroidetes	Gram_Negative	Anaerobe	Motile	NA
unclassified	Candidatus Uhrbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Methanogen
unclassified	Candidatus Uhrbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Cellulose degrader
unclassified	Candidatus Uhrbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Manganese oxidizer
unclassified	Candidatus Uhrbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Iron oxidizer
unclassified	Candidatus Uhrbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Respiratory arsenate reductase
unclassified	Candidatus Uhrbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Succinic acid production
unclassified	Candidatus Uhrbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer
unclassified	Candidatus Uhrbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Carbon dioxide fixation, Iron oxidizer, Nitrate reducer
unclassified	Candidatus Uhrbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer, Syntrophic
unclassified	Candidatus Uhrbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Sulfur oxidizer
unclassified	Candidatus Uhrbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Xylan degrader
unclassified	Candidatus Uhrbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Aminoacids fermentor, Dehalogenation, Hydrogen production
Goodfellowiella	Actinobacteria	Gram_Positive	NA	NA	NA
Lunatimonas	Bacteroidetes	NA	NA	NA	NA
unclassified	Ignavibacteriae	Gram_Negative	Unsure	Motile:Nonmotile	Methanogen
unclassified	Ignavibacteriae	Gram_Negative	Unsure	Motile:Nonmotile	Cellulose degrader
unclassified	Ignavibacteriae	Gram_Negative	Unsure	Motile:Nonmotile	Manganese oxidizer
unclassified	Ignavibacteriae	Gram_Negative	Unsure	Motile:Nonmotile	Iron oxidizer
unclassified	Ignavibacteriae	Gram_Negative	Unsure	Motile:Nonmotile	Respiratory arsenate reductase
unclassified	Ignavibacteriae	Gram_Negative	Unsure	Motile:Nonmotile	Succinic acid production
unclassified	Ignavibacteriae	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer
unclassified	Ignavibacteriae	Gram_Negative	Unsure	Motile:Nonmotile	Carbon dioxide fixation, Iron oxidizer, Nitrate reducer
unclassified	Ignavibacteriae	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer, Syntrophic
unclassified	Ignavibacteriae	Gram_Negative	Unsure	Motile:Nonmotile	Sulfur oxidizer
unclassified	Ignavibacteriae	Gram_Negative	Unsure	Motile:Nonmotile	Xylan degrader
unclassified	Ignavibacteriae	Gram_Negative	Unsure	Motile:Nonmotile	Aminoacids fermentor, Dehalogenation, Hydrogen production
Flexibacter	Bacteroidetes	Gram_Negative	Anaerobe	NA	NA
Photobacterium	Proteobacteria	Gram_Negative	Anaerobe	Motile	Nitrate reducer
Moraxella	Proteobacteria	Gram_Negative	Anaerobe	Nonmotile	NA
unclassified	Candidatus Berkelbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Methanogen
unclassified	Candidatus Berkelbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Cellulose degrader
unclassified	Candidatus Berkelbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Manganese oxidizer
unclassified	Candidatus Berkelbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Iron oxidizer
unclassified	Candidatus Berkelbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Respiratory arsenate reductase
unclassified	Candidatus Berkelbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Succinic acid production
unclassified	Candidatus Berkelbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer
unclassified	Candidatus Berkelbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Carbon dioxide fixation, Iron oxidizer, Nitrate reducer
unclassified	Candidatus Berkelbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer, Syntrophic
unclassified	Candidatus Berkelbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Sulfur oxidizer
unclassified	Candidatus Berkelbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Xylan degrader
unclassified	Candidatus Berkelbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Aminoacids fermentor, Dehalogenation, Hydrogen production
Enterobacillus	Proteobacteria	NA	NA	NA	NA
Rhodanobacter	Proteobacteria	Gram_Negative	Anaerobe	Motile	Denitrifying, Metal reducer
Fibrobacter	Fibrobacteres	Gram_Negative	Anaerobe	Nonmotile	Cellulose degrader
Capnocytophaga	Bacteroidetes	Gram_Negative	Unsure	Motile	Nitrate reducer
Ardenticatena	Chloroflexi	NA	NA	NA	NA
Actinoplanes	Actinobacteria	Gram_Positive	Anaerobe	Motile:Nonmotile	NA
unclassified	Marinimicrobia	Gram_Negative	Unsure	Motile:Nonmotile	Methanogen
unclassified	Marinimicrobia	Gram_Negative	Unsure	Motile:Nonmotile	Cellulose degrader
unclassified	Marinimicrobia	Gram_Negative	Unsure	Motile:Nonmotile	Manganese oxidizer
unclassified	Marinimicrobia	Gram_Negative	Unsure	Motile:Nonmotile	Iron oxidizer
unclassified	Marinimicrobia	Gram_Negative	Unsure	Motile:Nonmotile	Respiratory arsenate reductase
unclassified	Marinimicrobia	Gram_Negative	Unsure	Motile:Nonmotile	Succinic acid production
unclassified	Marinimicrobia	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer
